,co2,relative_temp
1905-12-15,297.68479268792004,-0.19899999999999998
1906-01-15,298.175910654428,-0.075
1906-02-15,298.584592057509,-0.225
1906-03-15,298.951200114502,-0.284
1906-04-15,299.216572296607,-0.115
1906-05-15,299.182085746444,-0.32899999999999996
1906-06-15,298.469866567734,-0.287
1906-07-15,296.86042447148,-0.315
1906-08-15,295.299011810275,-0.319
1906-09-15,295.300016040961,-0.385
1906-10-15,296.37961558172503,-0.35100000000000003
1906-11-15,297.424977166679,-0.42700000000000005
1906-12-15,298.09966913426,-0.28300000000000003
1907-01-15,298.596527399356,-0.431
1907-02-15,299.011121830433,-0.512
1907-03-15,299.382582144869,-0.33799999999999997
1907-04-15,299.651714873981,-0.507
1907-05-15,299.619803875706,-0.555
1907-06-15,298.909134474048,-0.524
1907-07-15,297.30080396689,-0.402
1907-08-15,295.740193855536,-0.452
1907-09-15,295.741274482071,-0.405
1907-10-15,296.820413017899,-0.359
1907-11-15,297.864686726076,-0.581
1907-12-15,298.537677166627,-0.525
1908-01-15,299.03166591134897,-0.41200000000000003
1908-02-15,299.443708076185,-0.413
1908-03-15,299.812379737409,-0.636
1908-04-15,300.078556407574,-0.55
1908-05-15,300.04362434712397,-0.474
1908-06-15,299.3299464722,-0.47200000000000003
1908-07-15,297.71864992274504,-0.469
1908-08-15,296.155197143196,-0.532
1908-09-15,296.15370030657397,-0.45399999999999996
1908-10-15,297.230600885449,-0.579
1908-11-15,298.273081447695,-0.596
1908-12-15,298.944817414702,-0.568
1909-01-15,299.436254204561,-0.579
1909-02-15,299.848660949831,-0.531
1909-03-15,300.218731030922,-0.69
1909-04-15,300.487228121996,-0.604
1909-05-15,300.455916294531,-0.586
1909-06-15,299.746756170574,-0.512
1909-07-15,298.139135416445,-0.573
1909-08-15,296.5782080573,-0.317
1909-09-15,296.57948306662,-0.39799999999999996
1909-10-15,297.658907429525,-0.48100000000000004
1909-11-15,298.704037762794,-0.42
1909-12-15,299.378602959751,-0.591
1910-01-15,299.87322770918996,-0.35200000000000004
1910-02-15,300.288177128149,-0.514
1910-03-15,300.660282906237,-0.48700000000000004
1910-04-15,300.930142417077,-0.45
1910-05-15,300.899979875596,-0.466
1910-06-15,300.191698359244,-0.48200000000000004
1910-07-15,298.583668401453,-0.466
1910-08-15,297.021053849301,-0.436
1910-09-15,297.02059719975,-0.441
1910-10-15,298.09812173345904,-0.48200000000000004
1910-11-15,299.141683642444,-0.652
1910-12-15,299.815281342579,-0.6659999999999999
1911-01-15,300.303486493873,-0.5539999999999999
1911-02-15,300.71985818517396,-0.753
1911-03-15,301.094997566033,-0.701
1911-04-15,301.369101770364,-0.7170000000000001
1911-05-15,301.34623287351,-0.6
1911-06-15,300.647253553968,-0.5670000000000001
1911-07-15,299.044486143778,-0.51
1911-08-15,297.482405655163,-0.5
1911-09-15,297.483451874658,-0.511
1911-10-15,298.56206241697896,-0.465
1911-11-15,299.60816050382704,-0.374
1911-12-15,300.286411010046,-0.293
1912-01-15,300.783523677779,-0.361
1912-02-15,301.207613314049,-0.28800000000000003
1912-03-15,301.591288260219,-0.385
1912-04-15,301.874400006651,-0.342
1912-05-15,301.861983636972,-0.375
1912-06-15,301.174190223199,-0.312
1912-07-15,299.579710634087,-0.45299999999999996
1912-08-15,298.022513241233,-0.5589999999999999
1912-09-15,298.028254673217,-0.557
1912-10-15,299.110459610765,-0.6409999999999999
1912-11-15,300.160034853774,-0.518
1912-12-15,300.841928852193,-0.484
1913-01-15,301.34732445543597,-0.451
1913-02-15,301.77389663300096,-0.508
1913-03-15,302.15872739782003,-0.537
1913-04-15,302.441619941232,-0.431
1913-05-15,302.427492321105,-0.513
1913-06-15,301.73675777067996,-0.505
1913-07-15,300.138910901148,-0.431
1913-08-15,298.578144409747,-0.39
1913-09-15,298.579648831461,-0.426
1913-10-15,299.657248506827,-0.425
1913-11-15,300.701798247748,-0.264
1913-12-15,301.37832430947003,-0.23199999999999998
1914-01-15,301.879473299112,-0.079
1914-02-15,302.300337790971,-0.21100000000000002
1914-03-15,302.679513361408,-0.326
1914-04-15,302.957080067464,-0.39
1914-05-15,302.937510664364,-0.282
1914-06-15,302.24151212524,-0.281
1914-07-15,300.64022899357104,-0.32799999999999996
1914-08-15,299.078052419145,-0.214
1914-09-15,299.078641827941,-0.255
1914-10-15,300.156208739191,-0.146
1914-11-15,301.201114200151,-0.183
1914-12-15,301.878215857809,-0.249
1915-01-15,302.380603385789,-0.111
1915-02-15,302.80268440246397,-0.044000000000000004
1915-03-15,303.183556313776,-0.187
1915-04-15,303.463461595836,-0.046
1915-05-15,303.446242388546,-0.196
1915-06-15,302.75274539083597,-0.215
1915-07-15,301.155724773158,-0.1
1915-08-15,299.599606814936,-0.065
1915-09-15,299.606209928877,-0.128
1915-10-15,300.689985482039,-0.255
1915-11-15,301.74057877786703,-0.138
1915-12-15,302.422484428638,-0.253
1916-01-15,302.92485223028,-0.235
1916-02-15,303.35028060267996,-0.18100000000000002
1916-03-15,303.733892961715,-0.406
1916-04-15,304.015663827154,-0.33899999999999997
1916-05-15,303.99991413947004,-0.35100000000000003
1916-06-15,303.307371606829,-0.47200000000000003
1916-07-15,301.70941466134497,-0.37799999999999995
1916-08-15,300.15044238223,-0.342
1916-09-15,300.153852877771,-0.335
1916-10-15,301.23389497489103,-0.395
1916-11-15,302.280829895512,-0.5720000000000001
1916-12-15,302.959466077123,-0.629
1917-01-15,303.46030392160196,-0.68
1917-02-15,303.883285562219,-0.765
1917-03-15,304.264867466056,-0.8320000000000001
1917-04-15,304.545122723095,-0.47700000000000004
1917-05-15,304.528432721368,-0.662
1917-06-15,303.83524451669604,-0.35700000000000004
1917-07-15,302.236361693972,-0.122
1917-08-15,300.675914360033,-0.226
1917-09-15,300.677396126338,-0.125
1917-10-15,301.754747076821,-0.385
1917-11-15,302.798105333252,-0.386
1917-12-15,303.47208771215196,-0.635
1918-01-15,303.971809862091,-0.501
1918-02-15,304.386522481508,-0.514
1918-03-15,304.757398803982,-0.445
1918-04-15,305.024586287315,-0.49
1918-05-15,304.991437615475,-0.426
1918-06-15,304.279508622959,-0.32899999999999996
1918-07-15,302.663755497708,-0.336
1918-08-15,301.089235016964,-0.358
1918-09-15,301.07652350002604,-0.243
1918-10-15,302.140907140387,-0.095
1918-11-15,303.171912294753,-0.05
1918-12-15,303.834266666561,-0.23199999999999998
1919-01-15,304.32651304381,-0.106
1919-02-15,304.732659575836,-0.085
1919-03-15,305.097482392822,-0.306
1919-04-15,305.362117683189,-0.07200000000000001
1919-05-15,305.32831018047,-0.255
1919-06-15,304.617907577403,-0.252
1919-07-15,303.01067845216096,-0.36200000000000004
1919-08-15,301.451582240868,-0.336
1919-09-15,301.455247566794,-0.239
1919-10-15,302.53750165649103,-0.29600000000000004
1919-11-15,303.585432071537,-0.532
1919-12-15,304.262427575519,-0.46
1920-01-15,304.76455990937,-0.239
1920-02-15,305.17963200556403,-0.42700000000000005
1920-03-15,305.55007384328,-0.11900000000000001
1920-04-15,305.816619192496,-0.264
1920-05-15,305.779658140873,-0.2
1920-06-15,305.06205417547403,-0.21100000000000002
1920-07-15,303.447506321035,-0.285
1920-08-15,301.881885991082,-0.233
1920-09-15,301.877137041766,-0.139
1920-10-15,302.950391135928,-0.233
1920-11-15,303.98820833637296,-0.289
1920-12-15,304.654126075573,-0.358
1921-01-15,305.144289821239,-0.141
1921-02-15,305.548472425842,-0.183
1921-03-15,305.90926871087896,-0.249
1921-04-15,306.16817596482,-0.22
1921-05-15,306.125100400335,-0.203
1921-06-15,305.403038054072,-0.121
1921-07-15,303.787873103295,-0.14
1921-08-15,302.225358834672,-0.28300000000000003
1921-09-15,302.22457642342096,-0.165
1921-10-15,303.30283888599996,-0.142
1921-11-15,304.345489712085,-0.301
1921-12-15,305.015365736111,-0.147
1922-01-15,305.510252519722,-0.387
1922-02-15,305.915458241397,-0.275
1922-03-15,306.275342681731,-0.267
1922-04-15,306.53133229921,-0.235
1922-05-15,306.481882707946,-0.371
1922-06-15,305.750928962736,-0.324
1922-07-15,304.12866943146,-0.22899999999999998
1922-08-15,302.561685547143,-0.348
1922-09-15,302.55573272486697,-0.282
1922-10-15,303.629405386363,-0.33
1922-11-15,304.667212686736,-0.292
1922-12-15,305.331938045917,-0.308
1923-01-15,305.824227913527,-0.237
1923-02-15,306.224990607446,-0.419
1923-03-15,306.581621278418,-0.41200000000000003
1923-04-15,306.836404096245,-0.36
1923-05-15,306.786395728604,-0.319
1923-06-15,306.056075231208,-0.243
1923-07-15,304.440508173009,-0.35200000000000004
1923-08-15,302.886319921372,-0.377
1923-09-15,302.893562590576,-0.327
1923-10-15,303.981501652829,-0.27
1923-11-15,305.032390036275,-0.021
1923-12-15,305.70783539267103,-0.013999999999999999
1924-01-15,306.20870959623403,-0.315
1924-02-15,306.61438638157904,-0.204
1924-03-15,306.972667017915,-0.271
1924-04-15,307.225744879206,-0.28300000000000003
1924-05-15,307.168584680304,-0.245
1924-06-15,306.426698943508,-0.214
1924-07-15,304.800863474489,-0.263
1924-08-15,303.238637506945,-0.284
1924-09-15,303.235315069597,-0.284
1924-10-15,304.311716588251,-0.316
1924-11-15,305.34875080903,-0.361
1924-12-15,306.007751273308,-0.53
1925-01-15,306.491493797057,-0.40299999999999997
1925-02-15,306.87702395384497,-0.308
1925-03-15,307.214244149873,-0.23
1925-04-15,307.446200950832,-0.273
1925-05-15,307.366360428042,-0.256
1925-06-15,306.601446560296,-0.257
1925-07-15,304.95836608560603,-0.214
1925-08-15,303.38550890474204,-0.128
1925-09-15,303.372683653974,-0.191
1925-10-15,304.44223061220004,-0.309
1925-11-15,305.473361368953,-0.063
1925-12-15,306.126899708035,0.001
1926-01-15,306.610608140035,0.086
1926-02-15,306.992124142211,-0.042
1926-03-15,307.326626699879,-0.027999999999999997
1926-04-15,307.558109110805,-0.17600000000000002
1926-05-15,307.477383206379,-0.217
1926-06-15,306.712388243713,-0.087
1926-07-15,305.07852348906397,-0.239
1926-08-15,303.524564519836,-0.09
1926-09-15,303.53105203267995,-0.09699999999999999
1926-10-15,304.621765353443,-0.08800000000000001
1926-11-15,305.67243815512796,-0.109
1926-12-15,306.342231157377,-0.244
1927-01-15,306.834701440008,-0.261
1927-02-15,307.225743773344,-0.146
1927-03-15,307.566522240003,-0.33299999999999996
1927-04-15,307.80086266631804,-0.258
1927-05-15,307.717472687026,-0.257
1927-06-15,306.94518921802603,-0.23600000000000002
1927-07-15,305.304987932289,-0.147
1927-08-15,303.74673958879396,-0.145
1927-09-15,303.74672435191,-0.134
1927-10-15,304.830401123775,-0.038
1927-11-15,305.872455292986,-0.17300000000000001
1927-12-15,306.53200614879904,-0.42200000000000004
1928-01-15,307.013533468711,-0.054000000000000006
1928-02-15,307.39329045705,-0.133
1928-03-15,307.723524395097,-0.344
1928-04-15,307.949007933887,-0.251
1928-05-15,307.85752436427504,-0.281
1928-06-15,307.078755010499,-0.337
1928-07-15,305.43798682330504,-0.166
1928-08-15,303.885176686848,-0.17600000000000002
1928-09-15,303.891680108194,-0.221
1928-10-15,304.983588875499,-0.161
1928-11-15,306.033669071552,-0.153
1928-12-15,306.700062694402,-0.24
1929-01-15,307.179589311367,-0.48700000000000004
1929-02-15,307.56420157974,-0.67
1929-03-15,307.898461696996,-0.409
1929-04-15,308.12658328472196,-0.389
1929-05-15,308.036474054871,-0.391
1929-06-15,307.25744280899397,-0.35100000000000003
1929-07-15,305.613371126951,-0.358
1929-08-15,304.054369153123,-0.185
1929-09-15,304.053772223699,-0.265
1929-10-15,305.137626075654,-0.17600000000000002
1929-11-15,306.179581094237,-0.07200000000000001
1929-12-15,306.83832018620603,-0.488
1930-01-15,307.313544917251,-0.327
1930-02-15,307.691873938726,-0.287
1930-03-15,308.02075832037497,-0.15
1930-04-15,308.244793778199,-0.201
1930-05-15,308.152051253642,-0.201
1930-06-15,307.372081321694,-0.165
1930-07-15,305.72918428826597,-0.122
1930-08-15,304.17337437871896,-0.055999999999999994
1930-09-15,304.177306806435,-0.079
1930-10-15,305.266995137178,-0.08900000000000001
1930-11-15,306.31576002046603,0.078
1930-12-15,306.98206445846296,-0.079
1931-01-15,307.472965089357,-0.006999999999999999
1931-02-15,307.858849149552,-0.162
1931-03-15,308.194712670572,-0.12300000000000001
1931-04-15,308.425537930497,-0.182
1931-05-15,308.337212915779,-0.166
1931-06-15,307.560238178429,-0.04
1931-07-15,305.925347949681,0.002
1931-08-15,304.383147434384,-0.054000000000000006
1931-09-15,304.399920432763,-0.05
1931-10-15,305.503031202488,-0.046
1931-11-15,306.563604869404,-0.153
1931-12-15,307.239217821,-0.105
1932-01-15,307.738721958445,0.157
1932-02-15,308.129067372806,-0.196
1932-03-15,308.467286975544,-0.243
1932-04-15,308.698856524153,-0.069
1932-05-15,308.607300309921,-0.16899999999999998
1932-06-15,307.82430441030397,-0.191
1932-07-15,306.188113026942,-0.128
1932-08-15,304.650390066329,-0.19699999999999998
1932-09-15,304.670737063709,-0.039
1932-10-15,305.778421646917,-0.17600000000000002
1932-11-15,306.842529534933,-0.235
1932-12-15,307.520052988301,-0.19399999999999998
1933-01-15,308.014679003047,-0.295
1933-02-15,308.406192285154,-0.324
1933-03-15,308.74655495533904,-0.348
1933-04-15,308.981688213128,-0.222
1933-05-15,308.89478249465,-0.213
1933-06-15,308.117997676187,-0.261
1933-07-15,306.49122190106203,-0.185
1933-08-15,304.96588104392004,-0.179
1933-09-15,304.999227439985,-0.235
1933-10-15,306.120521047426,-0.204
1933-11-15,307.19776462187997,-0.316
1933-12-15,307.887264351696,-0.531
1934-01-15,308.394851639442,-0.225
1934-02-15,308.79451594290197,-0.165
1934-03-15,309.14048360586,-0.396
1934-04-15,309.37854289945,-0.25
1934-05-15,309.290245385593,-0.08199999999999999
1934-06-15,308.50810912772704,-0.043
1934-07-15,306.87640017645305,-0.068
1934-08-15,305.347743927189,-0.057999999999999996
1934-09-15,305.37651245629297,-0.10099999999999999
1934-10-15,306.493610523062,-0.091
1934-11-15,307.56660764878603,0.022000000000000002
1934-12-15,308.252143790846,-0.142
1935-01-15,308.755687870263,-0.233
1935-02-15,309.154942792371,0.10099999999999999
1935-03-15,309.50386166967496,-0.23
1935-04-15,309.74922386726297,-0.273
1935-05-15,309.672616656027,-0.245
1935-06-15,308.907567988079,-0.188
1935-07-15,307.30028058716704,-0.142
1935-08-15,305.80272579114103,-0.154
1935-09-15,305.866032305113,-0.141
1935-10-15,307.020732242238,-0.075
1935-11-15,308.132704154072,-0.308
1935-12-15,308.857383621805,-0.27399999999999997
1936-01-15,309.399941259605,-0.31
1936-02-15,309.836122867964,-0.365
1936-03-15,310.21967097640703,-0.31
1936-04-15,310.496667560402,-0.213
1936-05-15,310.446969107239,-0.16
1936-06-15,309.703717768049,-0.161
1936-07-15,308.115606093593,-0.021
1936-08-15,306.635047320975,-0.045
1936-09-15,306.710813865839,-0.10800000000000001
1936-10-15,307.874186693291,-0.006
1936-11-15,308.99036723961103,-0.071
1936-12-15,309.71464029555403,-0.013999999999999999
1937-01-15,310.25860727765803,-0.134
1937-02-15,310.685009408027,0.039
1937-03-15,311.054244172435,-0.27899999999999997
1937-04-15,311.313165082855,-0.135
1937-05-15,311.239506517772,-0.083
1937-06-15,310.467808103036,-0.006
1937-07-15,308.8545587032,0.055
1937-08-15,307.353579496737,0.085
1937-09-15,307.4072158954,0.115
1937-10-15,308.549016674737,0.12
1937-11-15,309.642458177113,0.002
1937-12-15,310.342573881296,-0.113
1938-01-15,310.86195366581103,0.013000000000000001
1938-02-15,311.2640412842,0.017
1938-03-15,311.610453660451,0.057
1938-04-15,311.849228105578,0.077
1938-05-15,311.756629857834,-0.092
1938-06-15,310.968898115746,-0.059000000000000004
1938-07-15,309.349205209116,-0.044000000000000004
1938-08-15,307.851510850555,0.015
1938-09-15,307.911097370298,0.055999999999999994
1938-10-15,309.062421965279,0.141
1938-11-15,310.166208642078,0.021
1938-12-15,310.87608973,-0.29600000000000004
1939-01-15,311.40463258439996,-0.068
1939-02-15,311.814234206901,-0.045
1939-03-15,312.166706345176,-0.271
1939-04-15,312.410017047096,-0.106
1939-05-15,312.317853315261,-0.031
1939-06-15,311.526934265344,0.062
1939-07-15,309.906676317294,0.047
1939-08-15,308.411995451836,0.036000000000000004
1939-09-15,308.472350231679,-0.081
1939-10-15,309.62391303574503,-0.278
1939-11-15,310.725660953342,-0.129
1939-12-15,311.430757258145,0.22899999999999998
1940-01-15,311.95260888218996,-0.192
1940-02-15,312.35346857762994,-0.043
1940-03-15,312.696193332162,-0.11900000000000001
1940-04-15,312.929542068773,0.047
1940-05-15,312.825618318774,0.019
1940-06-15,312.022426447257,0.034
1940-07-15,310.395523819492,0.145
1940-08-15,308.900339318038,0.043
1940-09-15,308.960397680739,0.122
1940-10-15,310.11307189024797,0.011000000000000001
1940-11-15,311.21526330918704,-0.067
1940-12-15,311.919268778871,0.161
1941-01-15,312.43640572897704,-0.092
1941-02-15,312.833658414479,-0.017
1941-03-15,313.17193214476396,-0.136
1941-04-15,313.400147413903,0.019
1941-05-15,313.289102751575,-0.022000000000000002
1941-06-15,312.47727445111,0.11900000000000001
1941-07-15,310.843891667476,0.122
1941-08-15,309.34485163911097,0.024
1941-09-15,309.400185770318,-0.135
1941-10-15,310.548180451076,0.21600000000000003
1941-11-15,311.64462674629397,0.051
1941-12-15,312.34145814957805,0.095
1942-01-15,312.851960906126,0.20600000000000002
1942-02-15,313.239577284555,-0.08800000000000001
1942-03-15,313.567337793427,-0.09
1942-04-15,313.78464067181596,-0.065
1942-05-15,313.66087745242,-0.019
1942-06-15,312.835398746568,0.034
1942-07-15,311.19224853106704,-0.081
1942-08-15,309.687718496729,-0.067
1942-09-15,309.73711081703703,0.002
1942-10-15,310.879645903954,-0.084
1942-11-15,311.969448112856,-0.066
1942-12-15,312.657744158429,0.0
1943-01-15,313.158591069109,-0.214
1943-02-15,313.533905446552,0.068
1943-03-15,313.84765448901,-0.204
1943-04-15,314.04950913014403,-0.003
1943-05-15,313.907193208453,-0.018000000000000002
1943-06-15,313.060738907532,-0.096
1943-07-15,311.399096612587,0.003
1943-08-15,309.879339834667,-0.009000000000000001
1943-09-15,309.91234623349,-0.025
1943-10-15,311.03874217944804,0.22899999999999998
1943-11-15,312.11138046854,0.013999999999999999
1943-12-15,312.781204528521,0.191
1944-01-15,313.270426016712,0.281
1944-02-15,313.624968803772,0.125
1944-03-15,313.91728513951597,0.135
1944-04-15,314.098232805406,0.046
1944-05-15,313.93253197874196,0.057
1944-06-15,313.062284298267,0.152
1944-07-15,311.387311248208,0.22
1944-08-15,309.86568860328,0.23600000000000002
1944-09-15,309.89787013925303,0.293
1944-10-15,311.026649965394,0.209
1944-11-15,312.101266186496,0.006999999999999999
1944-12-15,312.771181835396,-0.034
1945-01-15,313.25106453348,-0.01
1945-02-15,313.603630839353,-0.10300000000000001
1945-03-15,313.89394209730096,-0.048
1945-04-15,314.07292933847197,0.168
1945-05-15,313.90403564371104,-0.10800000000000001
1945-06-15,313.02972032439703,-0.003
1945-07-15,311.353089622034,-0.084
1945-08-15,309.832696798988,0.364
1945-09-15,309.865890034887,0.161
1945-10-15,310.996415324888,0.17300000000000001
1945-11-15,312.072599334208,-0.012
1945-12-15,312.743681409972,-0.20199999999999999
1946-01-15,313.221135276181,0.096
1946-02-15,313.575526413008,0.039
1946-03-15,313.868748159452,-0.062
1946-04-15,314.051940662685,0.139
1946-05-15,313.888643175857,-0.11
1946-06-15,313.021547915666,-0.255
1946-07-15,311.354171613024,-0.043
1946-08-15,309.844825877167,-0.147
1946-09-15,309.890154858362,-0.015
1946-10-15,311.033539468723,-0.052000000000000005
1946-11-15,312.122785440814,-0.094
1946-12-15,312.80666871323604,-0.361
1947-01-15,313.298689009305,-0.113
1947-02-15,313.663739062602,-0.174
1947-03-15,313.965803558364,-0.064
1947-04-15,314.15577820579,0.08900000000000001
1947-05-15,313.996080388699,-0.057
1947-06-15,313.129342698883,0.004
1947-07-15,311.460957398305,-0.003
1947-08-15,309.949689733918,-0.04
1947-09-15,309.990540991015,-0.068
1947-10-15,311.12788783740797,0.068
1947-11-15,312.20932100498,0.047
1947-12-15,312.883848322115,-0.175
1948-01-15,313.369233676365,0.08900000000000001
1948-02-15,313.72303221346,-0.12300000000000001
1948-03-15,314.013647198759,-0.17800000000000002
1948-04-15,314.192885483255,-0.045
1948-05-15,314.022111969282,0.10099999999999999
1948-06-15,313.145283987723,0.069
1948-07-15,311.473247421521,-0.10400000000000001
1948-08-15,309.965315880721,-0.003
1948-09-15,310.01145636249,-0.055999999999999994
1948-10-15,311.156907825718,0.022000000000000002
1948-11-15,312.247413714579,-0.059000000000000004
1948-12-15,312.931134675907,-0.198
1949-01-15,313.421953021839,0.149
1949-02-15,313.785554182722,-0.14400000000000002
1949-03-15,314.08652714874,-0.175
1949-04-15,314.276546721913,0.004
1949-05-15,314.116274200225,-0.053
1949-06-15,313.249655252096,-0.184
1949-07-15,311.588746308758,-0.099
1949-08-15,310.092859677018,-0.042
1949-09-15,310.15046382709403,-0.079
1949-10-15,311.307016945765,-0.034
1949-11-15,312.407693023088,-0.081
1949-12-15,313.100374354495,-0.19
1950-01-15,313.59789776410196,-0.318
1950-02-15,313.968033901902,-0.25
1950-03-15,314.274348538275,-0.18100000000000002
1950-04-15,314.468454028624,-0.17300000000000001
1950-05-15,314.310746056336,-0.094
1950-06-15,313.445150636415,-0.076
1950-07-15,311.78414441015497,-0.044000000000000004
1950-08-15,310.28720613873503,-0.12
1950-09-15,310.34264203048303,-0.106
1950-10-15,311.496369449649,-0.129
1950-11-15,312.59374121486,-0.391
1950-12-15,313.282921926964,-0.25
1951-01-15,313.779500827267,-0.354
1951-02-15,314.146475833269,-0.461
1951-03-15,314.45023634395903,-0.293
1951-04-15,314.642936868911,-0.10800000000000001
1951-05-15,314.48457346814604,-0.015
1951-06-15,313.619812677123,0.033
1951-07-15,311.96386428129,0.040999999999999995
1951-08-15,310.476509395894,0.135
1951-09-15,310.543438142402,0.091
1951-10-15,311.710757536161,0.135
1951-11-15,312.82271050003396,-0.035
1951-12-15,313.526831402155,0.18
1952-01-15,314.03825787599897,0.184
1952-02-15,314.42015138444197,0.13
1952-03-15,314.738519703601,-0.131
1952-04-15,314.945339175209,0.053
1952-05-15,314.799635548456,0.036000000000000004
1952-06-15,313.946064039765,0.039
1952-07-15,312.30150908087603,0.1
1952-08-15,310.825793527955,0.09300000000000001
1952-09-15,310.902756753832,0.1
1952-10-15,312.079056536479,-0.006999999999999999
1952-11-15,313.198393493349,-0.18600000000000003
1952-12-15,313.908163138834,-0.062
1953-01-15,314.425335387117,0.064
1953-02-15,314.809686799329,0.147
1953-03-15,315.129158318498,0.126
1953-04-15,315.336089228838,0.191
1953-05-15,315.188624656731,0.138
1953-06-15,314.33204469281003,0.16699999999999998
1953-07-15,312.68650022102,0.048
1953-08-15,311.212225512418,0.099
1953-09-15,311.290054795645,0.077
1953-10-15,312.46737280077997,0.073
1953-11-15,313.586891117456,-0.067
1953-12-15,314.295649600835,0.091
1954-01-15,314.806147622018,-0.237
1954-02-15,315.188205445385,-0.086
1954-03-15,315.505285479624,-0.153
1954-04-15,315.70967783209,-0.145
1954-05-15,315.559811801421,-0.205
1954-06-15,314.700848088184,-0.126
1954-07-15,313.052109967841,-0.19899999999999998
1954-08-15,311.573759600076,-0.09300000000000001
1954-09-15,311.647458843952,-0.086
1954-10-15,312.820418383403,-0.03
1954-11-15,313.935635746118,0.022000000000000002
1954-12-15,314.640266945039,-0.23199999999999998
1955-01-15,315.143206782755,0.124
1955-02-15,315.521971917976,-0.168
1955-03-15,315.836311014772,-0.405
1955-04-15,316.038226161585,-0.24600000000000002
1955-05-15,315.88729857097803,-0.23199999999999998
1955-06-15,315.02809763204397,-0.163
1955-07-15,313.376296256235,-0.19899999999999998
1955-08-15,311.891679998285,-0.062
1955-09-15,311.95943804175704,-0.114
1955-10-15,313.12598304269903,-0.166
1955-11-15,314.235501445932,-0.316
1955-12-15,314.93560479966,-0.337
1956-01-15,315.432471514668,-0.247
1956-02-15,315.809090672187,-0.34600000000000003
1956-03-15,316.12232064459204,-0.315
1956-04-15,316.32373435264,-0.335
1956-05-15,316.17461401062803,-0.28
1956-06-15,315.318651163113,-0.23
1956-07-15,313.666115435577,-0.20600000000000002
1956-08-15,312.176235103631,-0.25
1956-09-15,312.239432215897,-0.28300000000000003
1956-10-15,313.400958855638,-0.233
1956-11-15,314.506780294687,-0.262
1956-12-15,315.205201977356,-0.209
1957-01-15,315.709759456745,-0.16699999999999998
1957-02-15,316.087150351073,-0.131
1957-03-15,316.40159497073995,-0.188
1957-04-15,316.604809417099,-0.064
1957-05-15,316.457770244757,0.049
1957-06-15,315.60440671794,0.08199999999999999
1957-07-15,313.956179715776,-0.0
1957-08-15,312.47246403978403,0.09300000000000001
1957-09-15,312.542453589336,0.037000000000000005
1957-10-15,313.711456532331,-0.015
1957-11-15,314.824874670872,0.055
1957-12-15,315.530678581406,0.151
1958-01-15,316.043294044269,0.267
1958-02-15,316.42701194772303,0.184
1958-03-15,316.747002490477,0.001
1958-04-15,316.9549384559,0.035
1958-05-15,316.81101414818403,0.032
1958-06-15,315.95927115466,-0.015
1958-07-15,314.31285249888305,0.040999999999999995
1958-08-15,312.831195319745,0.004
1958-09-15,312.9020758418,-0.053
1958-10-15,314.07187537787996,0.013999999999999999
1958-11-15,315.186051649009,0.011000000000000001
1958-12-15,315.893007501196,0.03
1959-01-15,316.403590207195,0.087
1959-02-15,316.79206747806097,0.033
1959-03-15,317.119990124854,0.079
1959-04-15,317.339540792271,0.046
1959-05-15,317.212118099786,-0.01
1959-06-15,316.382127223459,0.062
1959-07-15,314.761599445993,0.03
1959-08-15,313.310336226125,0.047
1959-09-15,313.41717395146196,0.040999999999999995
1959-10-15,314.626698172314,-0.034
1959-11-15,315.78351555653,-0.111
1959-12-15,316.53482419993196,-0.069
1960-01-15,317.092419670787,-0.032
1960-02-15,317.523868887767,0.10400000000000001
1960-03-15,317.891672077089,-0.314
1960-04-15,318.146626311347,-0.17600000000000002
1960-05-15,318.04860440893503,-0.156
1960-06-15,317.24065551018697,-0.03
1960-07-15,315.633752782723,-0.027999999999999997
1960-08-15,314.186425319012,0.008
1960-09-15,314.287468665539,0.064
1960-10-15,315.48313085165,-0.027000000000000003
1960-11-15,316.619524214772,-0.149
1960-12-15,317.345423941266,0.146
1961-01-15,317.878948884258,0.045
1961-02-15,318.279217241608,0.177
1961-03-15,318.615171859518,0.09300000000000001
1961-04-15,318.839569280505,0.096
1961-05-15,318.712627576672,0.092
1961-06-15,317.879695360086,0.111
1961-07-15,316.257474575208,0.019
1961-08-15,314.806487052289,0.033
1961-09-15,314.911688715894,-0.028999999999999998
1961-10-15,316.118890645727,-0.033
1961-11-15,317.271477117843,-0.018000000000000002
1961-12-15,318.01631740453803,-0.11699999999999999
1962-01-15,318.569544360066,0.053
1962-02-15,318.99056099241,0.135
1962-03-15,319.346435190311,0.027999999999999997
1962-04-15,319.58876664097403,0.024
1962-05-15,319.475381273961,-0.047
1962-06-15,318.650731034153,-0.052000000000000005
1962-07-15,317.03324551296004,0.018000000000000002
1962-08-15,315.58239920903196,-0.005
1962-09-15,315.67994731842003,-0.017
1962-10-15,316.873724269759,0.042
1962-11-15,318.007532509371,0.01
1962-12-15,318.72928863226,-0.012
1963-01-15,319.257400740594,-0.045
1963-02-15,319.651224680605,0.14800000000000002
1963-03-15,319.98021831516496,-0.147
1963-04-15,320.19768793949197,-0.069
1963-05-15,320.061812059155,-0.022000000000000002
1963-06-15,319.219034426345,-0.033
1963-07-15,317.592653018688,0.111
1963-08-15,316.143914903476,0.126
1963-09-15,316.251548189461,0.127
1963-10-15,317.462583364647,0.225
