STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
50,VT,05149,1,500,400,60,40,220,560,90,40,0,40,0,0,70,160,5865,500,5981,370,4304,120,95,80,205,80,118,0,0,60,452,70,55,40,205,90,654,0,30,80,30,66,0,0,90,116,0,0,0,0,0,0,0,0,30,25,0,0,0,0,40,522,614,20,208,0,0,30,16,30,115,20,3,40,145,20,99,0,0,0,0,0,0,0,0,20,17,0,0,0,0,230,1482,220,154,0,0,0,0,50,16,0,0,0,0,0,0,0,0,0,0,0,0,60,72,40,137,40,141,0,0,430,761,110,207,90,177,50,50,0,0,30,19,190,137,230,214,0,0,0,0,50,45,390,582
50,VT,05149,2,360,230,70,40,180,520,100,0,0,0,0,0,50,100,12605,360,12833,300,9170,110,122,70,222,60,149,40,19,50,620,60,64,50,499,60,1067,0,60,177,80,557,50,580,90,228,0,0,0,0,30,150,0,0,30,28,0,0,0,0,50,758,1887,40,421,60,55,0,0,40,140,0,0,50,190,30,145,0,0,0,0,0,0,0,0,30,88,40,284,0,0,350,7246,350,914,0,0,60,50,110,84,30,1,0,0,40,50,70,12,60,51,0,0,40,122,60,141,60,205,50,33,350,1434,40,89,40,71,30,25,40,42,0,0,310,830,320,970,0,0,0,0,70,130,280,564
50,VT,05149,3,140,60,70,20,90,270,60,0,0,0,0,0,20,60,8688,140,8887,110,5602,60,51,40,206,40,177,20,16,30,324,30,215,30,292,40,872,0,0,0,50,833,0,0,50,199,30,7,0,0,0,0,40,187,20,22,0,0,0,0,50,950,3194,0,0,40,97,0,0,50,253,0,0,50,357,40,192,0,0,0,0,0,0,0,0,30,49,0,0,0,0,140,5695,140,769,0,0,0,0,50,63,30,1,0,0,0,0,0,0,30,35,0,0,30,94,0,0,0,0,0,0,140,929,0,0,0,0,0,0,0,0,0,0,140,705,140,768,0,0,0,0,40,70,90,220
50,VT,05149,4,90,20,60,0,60,200,40,0,0,0,0,0,0,50,7961,90,8041,80,4548,50,60,40,185,40,163,20,14,20,316,30,34,20,495,40,1274,0,20,99,40,698,0,0,30,80,0,0,0,0,0,0,0,0,30,32,0,0,0,0,30,733,2956,20,150,30,104,0,0,30,177,0,0,30,287,30,161,0,0,0,0,0,0,0,0,30,58,20,173,0,0,90,5754,90,839,0,0,0,0,30,44,0,0,0,0,0,0,0,0,30,35,0,0,0,0,0,0,0,0,0,0,90,914,0,0,0,0,0,0,0,0,0,0,90,796,90,848,0,0,0,0,30,103,50,150
50,VT,05149,5,120,20,100,0,90,270,50,0,0,0,0,0,0,70,15648,120,16034,100,8601,80,213,70,607,60,470,60,90,40,1220,70,1152,50,1372,50,2244,0,0,0,60,1631,50,2883,50,386,0,0,0,0,20,247,0,0,0,0,0,0,0,0,90,2585,12290,0,0,90,587,0,0,90,783,0,0,90,1444,80,676,0,0,0,0,0,0,0,0,80,307,0,0,0,0,120,11644,120,1900,0,0,0,0,60,80,40,5,0,0,0,0,0,0,0,0,0,0,30,178,0,0,0,0,0,0,120,2125,0,0,0,0,0,0,0,0,0,0,120,1858,120,1945,0,0,0,0,70,1152,70,359
50,VT,05149,6,40,0,30,0,30,100,20,0,0,0,0,0,0,20,13308,40,13602,30,5780,40,128,30,329,30,171,0,0,0,0,30,1658,0,0,0,0,0,0,0,0,0,0,0,20,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1960,12749,0,0,40,905,0,0,40,475,0,0,40,1381,30,268,0,0,0,0,0,0,0,0,30,152,0,0,0,0,40,11041,40,2729,30,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2068,0,0,0,0,0,0,0,0,0,0,40,2589,40,2780,0,0,20,34,0,0,0,0
50,VT,05150,1,210,150,40,0,80,270,50,50,0,50,0,0,30,90,2508,210,2531,140,1662,60,29,40,42,40,31,0,0,30,83,40,24,40,225,60,461,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,266,738,0,0,0,0,0,0,0,0,0,0,20,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,522,90,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,367,50,119,50,109,40,50,0,0,0,0,80,51,90,67,0,0,0,0,0,0,160,293
50,VT,05150,2,150,90,30,50,80,250,60,0,0,0,0,0,30,40,5496,150,5579,130,4367,30,19,40,61,40,32,30,11,0,0,0,0,20,227,60,724,0,40,128,50,246,0,0,30,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,0,0,0,0,150,3166,150,392,0,0,0,0,60,39,0,0,20,13,0,0,30,5,30,24,0,0,40,47,0,0,0,0,0,0,150,683,30,53,20,47,0,0,0,0,0,0,130,356,140,375,0,0,0,0,40,34,130,307
50,VT,05150,3,80,40,40,0,30,160,50,0,0,0,0,0,30,20,5000,80,5157,70,3874,30,17,0,0,0,0,0,0,30,270,30,190,30,346,0,0,0,0,0,20,367,0,0,40,157,0,0,0,0,0,0,0,0,50,53,0,0,0,0,50,751,3258,0,0,60,146,0,0,60,311,0,0,50,365,40,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3342,80,474,0,0,0,0,30,45,0,0,0,0,0,0,0,0,20,36,0,0,0,0,0,0,0,0,0,0,80,581,0,0,0,0,0,0,0,0,0,0,80,429,80,468,0,0,0,0,0,0,60,149
50,VT,05150,4,50,0,40,0,30,120,30,0,0,0,0,0,0,30,4290,50,4290,40,3383,40,47,20,43,20,34,20,12,0,0,0,0,0,0,30,580,0,0,0,20,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,151,0,0,0,0,0,0,0,0,30,44,0,0,0,0,50,3099,50,430,0,0,0,0,40,70,0,0,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,50,481,0,0,0,0,0,0,0,0,0,0,50,390,50,397,0,0,0,0,20,72,40,108
50,VT,05150,5,40,0,40,0,20,110,30,0,0,0,0,0,0,0,5018,40,5069,40,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,435,3092,0,0,20,128,0,0,30,123,0,0,30,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3956,40,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,655,0,0,0,0,0,0,0,0,0,0,40,634,40,671,0,0,0,0,0,0,30,95
50,VT,05150,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05151,1,230,170,50,0,100,300,50,50,0,50,0,0,20,110,2877,230,2940,140,1782,70,28,50,74,40,50,0,0,50,298,40,37,60,397,70,564,0,20,102,20,30,0,0,50,63,0,0,0,0,20,55,20,55,0,0,0,0,0,0,0,0,0,20,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,100,666,100,67,0,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,40,51,30,147,0,0,0,0,190,409,50,115,40,101,20,23,20,21,0,0,80,57,110,111,0,0,0,0,30,34,170,329
50,VT,05151,2,170,100,50,40,70,280,60,0,0,0,0,0,30,40,6089,170,6173,140,4829,40,3,30,49,30,32,0,0,30,296,20,60,0,0,30,448,0,0,0,30,182,0,0,60,84,0,0,0,0,0,0,0,0,50,36,0,0,0,0,50,506,1486,0,0,30,50,0,0,40,129,0,0,50,193,30,158,0,0,0,0,20,32,0,0,0,0,30,107,0,0,170,3409,170,424,0,0,0,0,60,53,20,1,0,0,30,42,40,7,60,58,0,0,40,102,0,0,40,130,0,0,160,755,30,51,20,34,30,35,0,0,0,0,140,371,150,444,0,0,0,0,30,56,140,355
50,VT,05151,3,100,50,60,0,60,210,50,0,0,0,0,0,20,40,6381,100,6464,80,4353,50,21,40,113,30,76,50,30,30,262,50,315,20,237,50,1137,0,0,0,40,514,0,0,40,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,553,2497,0,0,30,84,0,0,40,179,0,0,40,275,30,176,0,0,0,0,0,0,0,0,40,83,0,0,0,0,100,4233,100,558,0,0,0,0,50,53,0,0,30,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,719,0,0,0,0,0,0,0,0,0,0,100,505,100,551,0,0,0,0,40,109,80,216
50,VT,05151,4,70,0,60,0,40,170,40,0,0,0,0,0,0,30,5837,70,5936,60,4285,30,6,20,62,20,55,0,0,30,591,0,0,30,441,0,0,0,0,0,20,425,30,315,30,99,0,0,0,0,0,0,0,0,30,20,0,0,0,0,30,520,2364,0,0,30,80,0,0,30,107,0,0,30,188,30,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,4118,70,561,0,0,0,0,30,57,20,31,0,0,0,0,0,0,40,55,0,0,30,96,0,0,0,0,0,0,70,687,0,0,0,0,0,0,0,0,0,0,70,503,70,562,0,0,0,0,0,0,50,176
50,VT,05151,5,90,0,70,0,60,220,60,0,0,0,0,0,0,30,14567,90,14760,80,7987,50,36,40,534,40,357,20,34,0,0,30,765,0,0,30,875,0,0,0,20,559,0,0,50,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1223,9546,0,0,50,355,0,0,50,333,0,0,50,697,50,310,0,0,0,0,0,0,0,0,40,131,0,0,0,0,90,11762,90,2468,0,0,0,0,50,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1796,0,0,0,0,0,0,0,0,0,0,90,1696,90,1833,0,0,0,0,30,173,50,228
50,VT,05151,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05152,1,80,60,30,0,60,70,0,0,0,0,0,0,0,30,853,80,853,50,503,30,4,40,141,20,69,0,0,20,300,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,239,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,67,0,0,0,0,0,0,0,0,0,0,30,19,40,35,0,0,0,0,20,17,50,46
50,VT,05152,2,40,20,0,0,0,80,30,0,0,0,0,0,0,0,1371,40,1468,30,954,0,0,0,0,30,97,0,0,0,0,30,111,30,233,30,307,0,0,0,0,0,20,1131,40,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,654,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,130,0,0,0,0,0,0,40,175,0,0,0,0,0,0,0,0,0,0,30,75,30,103,0,0,0,0,0,0,30,78
50,VT,05152,3,50,20,30,0,30,100,30,0,0,0,0,0,0,40,3392,50,3392,40,2057,30,22,20,102,0,0,30,42,20,271,0,0,0,0,0,0,0,0,0,40,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,667,2385,0,0,30,83,0,0,40,157,0,0,40,240,0,0,0,0,0,0,0,0,0,0,30,36,0,0,0,0,50,2276,50,311,0,0,0,0,30,19,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,359,0,0,0,0,0,0,0,0,0,0,40,291,50,303,0,0,0,0,30,208,30,86
50,VT,05152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05152,5,40,0,40,0,30,120,50,0,0,0,0,0,0,0,9768,40,10035,40,4431,30,46,30,464,30,390,0,0,0,0,30,194,0,0,0,0,0,0,0,0,0,0,0,20,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1517,9434,0,0,40,540,0,0,40,402,0,0,40,946,30,281,0,0,0,0,0,0,0,0,40,118,0,0,0,0,40,7768,40,1836,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1853,0,0,0,0,0,0,0,0,0,0,40,1797,40,2001,0,0,0,0,0,0,20,66
50,VT,05152,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05153,1,180,140,0,30,90,200,30,0,0,0,0,0,0,60,2025,180,2058,120,1383,30,13,20,48,20,32,0,0,30,201,30,33,30,214,30,208,0,20,59,0,0,0,0,30,33,0,0,0,0,0,0,0,0,20,20,0,0,0,0,30,368,881,20,109,20,29,0,0,20,75,0,0,30,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,475,80,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,79,30,92,0,0,150,259,60,117,50,94,30,43,0,0,0,0,70,45,80,80,0,0,0,0,0,0,130,186
50,VT,05153,2,110,60,50,0,60,180,40,0,0,0,0,0,40,30,3712,110,3783,90,2578,30,13,40,106,40,75,0,0,40,395,0,0,0,0,40,755,0,0,0,40,208,0,0,30,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1946,100,235,0,0,0,0,50,25,20,1,0,0,0,0,20,6,0,0,0,0,50,98,0,0,0,0,0,0,100,429,0,0,0,0,0,0,0,0,0,0,90,216,90,261,0,0,0,0,30,40,80,187
50,VT,05153,3,60,30,30,0,50,110,40,0,0,0,0,0,0,20,3787,60,3828,60,2918,40,8,0,0,0,0,40,28,0,0,30,922,30,368,0,0,0,0,0,30,699,0,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,593,2468,0,0,30,85,0,0,30,132,0,0,40,221,40,201,0,0,0,0,0,0,0,0,40,68,0,0,0,0,60,2531,60,361,0,0,0,0,20,16,0,0,0,0,0,0,0,0,40,36,0,0,0,0,0,0,0,0,0,0,60,456,0,0,0,0,0,0,0,0,0,0,60,345,60,368,0,0,0,0,30,97,50,96
50,VT,05153,4,30,0,30,0,0,80,0,0,0,0,0,0,0,30,2694,30,2748,30,1834,0,0,20,123,20,101,0,0,0,0,0,0,0,0,20,683,0,0,0,0,0,0,0,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1922,30,258,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,339,0,0,0,0,0,0,0,0,0,0,30,232,30,258,0,0,0,0,0,0,20,81
50,VT,05153,5,40,0,30,0,30,100,30,0,0,0,0,0,0,0,6955,40,6955,40,4354,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,789,6037,0,0,30,293,0,0,30,219,0,0,30,499,30,164,0,0,0,0,0,0,0,0,30,103,0,0,0,0,40,5548,40,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1051,0,0,0,0,0,0,0,0,0,0,40,1098,40,1139,0,0,0,0,0,0,20,97
50,VT,05153,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05154,1,170,120,20,20,70,210,50,0,0,0,0,0,0,70,2054,170,2140,120,1281,40,18,30,80,30,52,0,0,40,322,40,98,30,144,30,297,0,0,0,0,0,0,0,40,86,0,0,0,0,0,0,0,0,20,19,0,0,0,0,30,352,867,0,0,0,0,0,0,20,86,0,0,30,113,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,70,472,60,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,96,30,80,20,80,0,0,150,278,60,110,50,94,30,24,0,0,0,0,50,42,80,102,0,0,0,0,20,16,120,195
50,VT,05154,2,100,70,20,20,50,160,30,0,0,0,0,0,50,30,3860,100,3960,80,2809,30,2,40,148,40,81,0,0,30,427,0,0,0,0,30,687,0,0,0,40,194,20,587,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2272,100,286,0,0,0,0,50,28,0,0,0,0,0,0,0,0,30,28,0,0,0,0,0,0,0,0,0,0,100,488,0,0,0,0,0,0,0,0,0,0,90,263,100,318,0,0,0,0,40,73,80,179
50,VT,05154,3,60,20,30,0,40,130,30,0,0,0,0,0,0,30,3769,60,3813,50,2720,20,7,0,0,0,0,30,13,0,0,30,126,20,133,0,0,0,0,0,30,487,0,0,20,44,30,8,0,0,0,0,0,0,30,35,0,0,0,0,20,362,1461,0,0,40,78,0,0,20,86,0,0,20,141,0,0,0,0,0,0,0,0,0,0,30,29,30,252,0,0,60,2483,60,338,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,30,68,0,0,0,0,0,0,60,396,0,0,0,0,0,0,0,0,0,0,60,308,60,342,0,0,0,0,0,0,40,101
50,VT,05154,4,60,20,40,0,40,130,40,0,0,0,0,0,0,20,4799,60,4830,50,3713,30,13,20,82,20,63,0,0,20,253,0,0,0,0,30,1116,0,0,0,0,0,0,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,424,1913,0,0,20,78,0,0,20,136,0,0,20,215,20,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3496,60,516,0,0,0,0,30,40,40,2,0,0,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,60,579,0,0,0,0,0,0,0,0,0,0,60,476,60,496,0,0,0,0,30,175,40,116
50,VT,05154,5,60,0,50,0,40,150,50,0,0,0,0,0,0,20,8717,60,8796,50,4579,30,11,30,545,30,439,30,34,0,0,30,381,0,0,0,0,0,0,0,20,419,0,0,30,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1231,7181,0,0,40,354,0,0,40,303,0,0,40,653,30,158,0,0,0,0,0,0,0,0,40,128,0,0,0,0,60,6707,60,1191,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1260,0,0,0,0,0,0,0,0,0,0,60,1154,60,1248,0,0,0,0,0,0,30,91
50,VT,05154,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05155,1,300,260,20,20,130,320,40,0,0,0,0,0,60,60,3097,300,3209,240,2469,50,16,30,61,30,41,0,0,40,325,30,-14,0,0,30,318,0,0,0,0,0,0,0,50,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,674,1016,0,0,30,37,0,0,40,138,0,0,40,193,30,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,762,120,82,0,0,0,0,30,16,0,0,0,0,30,32,30,10,0,0,0,0,40,51,0,0,0,0,30,12,270,410,70,98,60,107,30,35,30,23,0,0,100,66,130,124,0,0,0,0,30,33,240,310
50,VT,05155,2,130,80,30,30,60,210,50,0,0,0,0,0,30,30,4652,130,4809,120,3638,40,17,30,102,20,89,0,0,40,367,30,65,40,370,0,0,0,30,110,50,447,0,0,60,157,0,0,0,0,0,0,0,0,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,185,0,0,130,2587,130,316,0,0,0,0,50,39,0,0,20,8,0,0,0,0,30,22,0,0,30,79,30,103,40,132,0,0,130,515,20,36,0,0,0,0,0,0,0,0,120,278,130,363,0,0,0,0,40,106,110,201
50,VT,05155,3,50,30,30,0,50,120,40,0,0,0,0,0,0,30,3326,50,3533,50,2297,40,4,30,55,30,37,40,27,30,428,30,-1,0,0,20,367,0,0,0,0,0,0,0,40,207,0,0,0,0,40,200,0,0,0,0,0,0,0,0,50,840,3398,30,201,50,139,0,0,40,226,0,0,50,376,40,297,0,0,0,0,0,0,0,0,50,63,0,0,0,0,50,2048,50,280,0,0,0,0,40,81,0,0,0,0,0,0,0,0,30,48,0,0,30,89,0,0,0,0,0,0,50,391,0,0,0,0,0,0,0,0,0,0,50,240,50,320,0,0,0,0,0,0,40,68
50,VT,05155,4,30,0,20,0,0,80,30,0,0,0,0,0,0,0,2804,30,2804,30,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1935,30,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,290,0,0,0,0,0,0,0,0,0,0,30,241,30,249,0,0,0,0,0,0,20,63
50,VT,05155,5,40,0,60,0,30,120,60,0,0,0,0,0,0,30,6181,40,6521,30,3074,30,43,40,842,40,700,30,81,30,399,20,343,20,868,0,0,0,0,0,20,533,50,1346,40,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1292,5269,0,0,40,269,0,0,40,370,0,0,40,642,50,577,0,0,0,0,0,0,0,0,30,113,0,0,0,0,40,4319,40,683,20,199,0,0,40,71,40,7,0,0,0,0,0,0,0,0,0,0,20,124,0,0,0,0,0,0,40,812,0,0,0,0,0,0,0,0,0,0,40,625,40,757,0,0,0,0,30,291,30,191
50,VT,05155,6,30,0,0,0,20,60,0,0,0,0,0,0,0,0,8263,30,8263,20,4268,20,30,0,0,0,0,0,0,0,0,20,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1586,7945,0,0,20,518,0,0,20,346,0,0,20,1145,0,0,0,0,0,0,0,0,0,0,20,139,0,0,0,0,30,6464,30,1475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1222,0,0,0,0,0,0,0,0,0,0,30,1387,30,1484,0,0,0,0,0,0,0,0
50,VT,05156,1,1660,1160,280,200,680,2160,460,240,0,240,0,70,260,560,18239,1660,18518,1160,12789,370,215,200,379,170,253,30,17,180,1184,150,146,210,1111,330,2384,0,60,172,80,149,20,-73,260,279,0,0,0,0,20,34,0,0,60,55,0,0,0,0,90,1138,1200,60,430,50,42,50,24,70,304,0,0,90,382,40,171,0,0,0,0,0,0,0,0,50,71,30,71,0,0,600,3632,600,393,0,0,30,16,140,39,0,0,0,0,30,13,60,10,40,12,0,0,160,204,70,242,70,239,40,20,1400,2793,510,1000,450,884,220,239,50,40,30,30,530,354,680,597,0,0,0,0,120,80,1310,2248
50,VT,05156,2,1080,590,290,180,480,1880,510,50,0,50,0,70,220,270,39505,1080,40018,950,32235,230,181,140,347,120,242,100,42,120,1153,90,126,110,876,200,2903,40,50,197,210,1496,30,292,250,513,0,0,0,0,20,92,40,124,130,129,0,0,0,0,170,2284,6495,60,517,150,186,0,0,150,600,20,7,160,833,120,544,20,55,0,0,40,39,0,0,90,168,40,174,0,0,1050,21673,1050,2691,0,0,80,68,390,326,40,2,40,20,40,46,180,33,220,203,30,17,90,221,90,320,80,301,60,36,1060,4810,220,428,170,354,160,217,30,23,30,25,920,2365,950,2635,0,0,0,0,140,189,930,2314
